,coordinates,created_at,id,name,text
585,"0,0,0,0",Wed May 25 23:53:17 +0000 2016,735619781047554048,Francisco Freire,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
586,"0,0,0,0",Wed Jun 01 21:59:22 +0000 2016,738127826101100544,ECU-911 Quito,ATENCIÓN: Se reporta accidente de tránsito en Km 42 de la vía Nanegalito-Quito. Asisten @BomberosQuito y @PoliciaEcuador
587,"0,0,0,0",Wed Jun 01 22:00:53 +0000 2016,738128207170441216,ReporteEcuador,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en Km 42 de la vía Nanegalito-Quito. Asisten @BomberosQuito y @PoliciaEcuador
588,"0,0,0,0",Wed Jun 01 22:02:30 +0000 2016,738128615402049536,Gobierno Pichincha,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en Km 42 de la vía Nanegalito-Quito. Asisten @BomberosQuito y @PoliciaEcuador
589,"0,0,0,0",Thu Jun 02 21:50:57 +0000 2016,738488096006766592,ECU-911 Quito,"ATENCIÓN: Se reporta accidente de tránsito en av. Simón Bolívar y Conquistadores, por puente de Guápulo. Asisten @AMTQuito y @BomberosQuito"
590,"0,0,0,0",Thu Jun 02 19:37:59 +0000 2016,738454635606888449,Alejo Vicente,RT @AMTQuito: Precaución: Cerrado un carril norte-sur sobre la Av Simón Bolívar y autopista Rumiñahui por accidente de tránsito.
591,"0,0,0,0",Thu Jun 02 22:00:50 +0000 2016,738490583241621504,DEVI NARANJO,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Simón Bolívar y Conquistadores, por puente de Guápulo. Asisten @AMTQuito…"
592,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed Jun 01 12:24:07 +0000 2016,737983059438522368,RADIOSHOW UIO,@evelynyfabricio @LuisFVaras @AMTQuito se presenta accidente en la occidental casi en la entrada a la gasca https://t.co/EoI5JD3DpV
593,"0,0,0,0",Sun May 22 00:31:12 +0000 2016,734179769638649856,marjorie celi,"Me pueden por favor ayudar con los datos de la persona del accidente gracias urg 
 https://t.co/wg5x2rIB53"
594,"0,0,0,0",Mon Jun 06 20:42:29 +0000 2016,739920419990437888,sebastian sarabia,"RT @elcomerciocom: [ #Atención ] Congestión por accidente en autopista G. Rumiñahui, sentido Trébol - Valle. Informa @AMTQuito https://t.co…"
595,"0,0,0,0",Mon Jun 06 20:49:14 +0000 2016,739922116364095492,Facu Osorio,"RT @elcomerciocom: [ #Atención ] Congestión por accidente en autopista G. Rumiñahui, sentido Trébol - Valle. Informa @AMTQuito https://t.co…"
596,"0,0,0,0",Mon Jun 06 21:48:12 +0000 2016,739936957216788480,Luis Arias,"RT @elcomerciocom: [ #Atención ] Congestión por accidente en autopista G. Rumiñahui, sentido Trébol - Valle. Informa @AMTQuito https://t.co…"
597,"0,0,0,0",Mon Jun 06 18:43:24 +0000 2016,739890451944251393,AMT Quito,Precaución: Cerrado dos carriles sentido occidente-oriente sobre la Ruta Viva km 8 por accidente de tránsito. https://t.co/QSaWEFra4C
598,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Tue May 10 16:10:05 +0000 2016,730067393289031681,ECU911Samborondón,"Precaución. En Autopista Terminal Pascuales, en tercer retorno, llegando a Vergeles, alertaron accidente de tránsito. Se coordinó @Salud_CZ8"
599,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Tue May 10 16:11:01 +0000 2016,730067627637379072,ECU911Samborondón,"Precaución. Av. Carlos Julio Arosemena, altura de Puente 5 de Junio, alertaron accidente de tránsito. @CTEcuador @Salud_CZ8"
600,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Tue May 10 14:06:28 +0000 2016,730036286753484800,La Prensa,#GameofThrones: casi nadie se dio cuenta de este 'accidente' del Gran Maestre Pycelle https://t.co/HTEFLdZ4rX #GoT https://t.co/JKsOFZzjGD
601,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Tue May 10 16:25:19 +0000 2016,730071227700805632,Oscar L Sánchez Jara,"#JorgeChavez demora en vuelos se debió a un accidente en una aeronave de la FAP
https://t.co/0DrUnKXJYH"
602,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Mon May 09 20:56:48 +0000 2016,729777160458780673,Cómplice FM,"#Ecuador: ""Accidente en la vía Alóag - Santo Domingo deja un muerto y tres heridos https://t.co/8sBRgFUHEo"""
603,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 14:48:31 +0000 2016,730409257376620544,NotiUno Ecuador,[#Quito]  Un fallecido y 2 heridos deja accidente en la Av. Simón Bolívar https://t.co/QGPgRCRaY3 .GS
604,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 12:06:56 +0000 2016,730368592567480320,Periodismo en buseta,Colisión en la avenida Simón Bolívar entre tres vehículos. Un fallecido. El accidente nuestro de todos los días.
605,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 11:35:06 +0000 2016,730360581685972992,Fernando Minchala,Aviso Simon Bolívar sentido norte sur altura de la loma de puengasi cerrado por accidente de tránsito tomar precauciones
606,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 06 21:06:58 +0000 2016,728692557601984513,COE-Metropolitano,PREVENCIÓN: Evitemos que exista accidente de tránsito en motocicleta. Tome en cuenta estas recomendaciones: https://t.co/ubQyNWujz0
607,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 13 12:55:43 +0000 2016,731105642698706944,Oswaldo Moreno,"Srs @interagua, el contratista miente, el sector donde sucedió el accidente si tiene escrituras, no son invasores."
608,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 13 14:21:21 +0000 2016,731127195897335810,SPPAT Ecuador,"En caso de accidente de tránsito, protegemos tu movilización en ambulancia al centro de salud más cercano. https://t.co/uCTQmtZCbE"
609,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 21 12:45:05 +0000 2016,734002069472968704,La Prensa,#FOTOS: publican las primeras imágenes de los restos del avión de #EgyptAir tras accidente ..https://t.co/NfN1AYdlAS https://t.co/9o7o32DoN2
610,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 16 04:34:09 +0000 2016,732066585121333249,Huaralenlinea.com,"Fatal accidente en el km.79- Peralvillo ómnibus de ZBuss deja varios heridos. 
https://t.co/TjezjW9Slp https://t.co/yLl8aZqGUS"
611,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 14 19:54:19 +0000 2016,731573374372200448,La Prensa,#TheWalkingDead: testigos cuentan cómo Daryl y Glenn ayudaron a víctimas de accidente https://t.co/JIyqDlPTWe #TWD https://t.co/nWeLj8XTeS
612,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 04:42:51 +0000 2016,731706383939309568,Cafe Tonight,Ayer apenas regrese de mi viaje y hoy en la mñana hubo un accidente de Buses donde fallecieron varias personas.
613,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 15 15:28:49 +0000 2016,731868950292791296,Radio K1,Actriz sufre accidente en plena sesión fotográfica (Video + Foto) - See more at: https://t.co/ght7Actmqn https://t.co/v9QQbxYyK8
614,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 29 22:14:38 +0000 2016,737044505715703808,Ricardo Bravo,TOME PRECAUCIONES. Av 10 de agosto y Cuero y Caicedo se registra accidente de tránsito. https://t.co/zkPuLDcWZm
615,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Mon May 30 13:51:18 +0000 2016,737280227794112512,Área 88,"Alfredo Campo padre: ""Alfredo no sufrió ninguna lesión a pesar que el accidente fue muy fuerte."" https://t.co/ERaEbYl5U6"
616,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 08 14:08:53 +0000 2016,729312117564788736,La Mula,Afganistán: Al menos 73 muertos al arder autobuses y camión en un accidente https://t.co/ml3SdcyW8G https://t.co/vY1p5W4Kei
617,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 08 15:31:17 +0000 2016,729332856451829762,Ecuador Inmediato,"En el Chaco, ECU-911 coordino atención por accidente de tránsito [https://t.co/Z47NOLyKig] https://t.co/zLZcCwjvjp @ecuainm"
618,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Mon May 09 16:21:44 +0000 2016,729707936549867521,ANDES,".@MashiRafael recuerda a Guadalupe Larriva, primera ministra ecuatoriana de la RC qué falleció en un accidente aéreo hace 9 años."
619,"0,0,0,0",Sun May 22 19:25:30 +0000 2016,734465225915785217,ECU-911 Quito,"Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito y @PoliciaEcuador"
620,"0,0,0,0",Sun May 22 19:30:45 +0000 2016,734466550175039488,Marco Nieves,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
621,"0,0,0,0",Sun May 22 19:34:07 +0000 2016,734467395042082816,Gaby Linda,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
622,"0,0,0,0",Fri May 20 19:18:47 +0000 2016,733738759674572802,ECU-911 Quito,ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https://t.co/32XukE8Dx4
623,"0,0,0,0",Fri May 20 19:19:14 +0000 2016,733738874028105728,Pablinho Sports,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
624,"0,0,0,0",Fri May 20 19:19:18 +0000 2016,733738892915036160,De Paso Por La Vida,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
625,"0,0,0,0",Fri May 20 19:19:55 +0000 2016,733739046053281792,albo75,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
626,"0,0,0,0",Fri May 20 19:20:29 +0000 2016,733739188923797504,Scouts Pompiers®™,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
627,"0,0,0,0",Fri May 20 19:21:32 +0000 2016,733739451998949377,Billie Holiday,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
628,"0,0,0,0",Sun May 22 21:24:11 +0000 2016,734495095647567873,Cristian Mosquera,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
629,"0,0,0,0",Fri May 20 19:23:00 +0000 2016,733739823891091457,Lemmy Tux,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
630,"0,0,0,0",Fri May 20 19:25:56 +0000 2016,733740562206056449,patricio andrade,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
631,"0,0,0,0",Fri May 20 19:28:13 +0000 2016,733741133147320325,Reynaldo Proaño M.,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
632,"0,0,0,0",Fri May 20 19:32:09 +0000 2016,733742123120463872,Daniel,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
633,"0,0,0,0",Fri May 20 19:46:46 +0000 2016,733745803345432576,Teban,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
634,"0,0,0,0",Fri May 20 20:03:46 +0000 2016,733750079501283328,Iván Ramos,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
635,"0,0,0,0",Wed May 25 22:16:08 +0000 2016,735595330868269057,Mayra Delgado A.,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
636,"0,0,0,0",Wed May 25 22:32:44 +0000 2016,735599510186004480,Anaela Mejia,Lluvia y exceso de velocidad = accidente de tránsito en av. Simón Bolívar #Quito @AMTQuito  https://t.co/77G1awH96X
637,"0,0,0,0",Wed May 25 22:43:42 +0000 2016,735602268788121601,Alonso Herrera,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
638,"0,0,0,0",Thu May 26 00:00:25 +0000 2016,735621576847175681,J francisco vacas,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
639,"0,0,0,0",Thu May 26 01:36:01 +0000 2016,735645632468267009,Wendy Jaramillo,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
640,"0,0,0,0",Wed May 25 11:04:48 +0000 2016,735426383590100993,AMT Quito,"Cerrada la Simón Bolívar desde la forestal hasta Puengasí por reconstrucción de los hechos de accidente de tránsito, contraflujo habilitado."
641,"0,0,0,0",Mon May 30 22:16:19 +0000 2016,737407316174200832,ECU-911 Quito,"ATENCIÓN: Se reporta accidente de tránsito en Guangopolo, por el peaje de Intervalles. Asisten @PoliciaEcuador y @Salud_CZ9"
642,"0,0,0,0",Mon May 30 22:17:12 +0000 2016,737407541093797888,CRUDA REALIDAD EC,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en Guangopolo, por el peaje de Intervalles. Asisten @PoliciaEcuador y @Salud_CZ9"
643,"0,0,0,0",Mon May 30 22:36:12 +0000 2016,737412320654151680,DEVI NARANJO,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en Guangopolo, por el peaje de Intervalles. Asisten @PoliciaEcuador y @Salud_CZ9"
644,"0,0,0,0",Mon May 30 23:32:09 +0000 2016,737426400207110148,ECU-911 Quito,ATENCIÓN: Se visualiza accidente de tránsito en av. 6 de Diciembre y Lizardo García.  Tome precauciones https://t.co/YFk2Enfq3C
645,"0,0,0,0",Tue May 31 00:09:04 +0000 2016,737435691026616320,Ab. Jaime Pozo Cruz,"RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en Guangopolo, por el peaje de Intervalles. Asisten @PoliciaEcuador y @Salud_CZ9"
646,"0,0,0,0",Tue May 31 00:17:49 +0000 2016,737437894160322560,NotiUno Ecuador,ATENCIÓN: Se visualiza accidente de tránsito en av. 6 de Diciembre y Lizardo García.  Tome precauciones https://t.co/q9c2Sxmw75. BS
647,"0,0,0,0",Wed Jun 01 10:52:28 +0000 2016,737959995438944257,AMT Quito,"Precaución: Accidente de tránsito sobre la calle Venezuela y Riofrío, equipos de ayuda en el lugar. https://t.co/UVB14mN52W"
648,"0,0,0,0",Thu Jun 02 19:05:48 +0000 2016,738446536921780224,AMT Quito,Precaución: Cerrado un carril norte-sur sobre la Av Simón Bolívar y autopista Rumiñahui por accidente de tránsito.
649,"0,0,0,0",Wed Jun 01 11:45:22 +0000 2016,737973310487724032,Adriano Merchán A,"Precaución: Accidente de tránsito sobre la calle Venezuela y Riofrío, equipos de ayuda en el lugar. https://t.co/zumsiDsmPT"
650,"0,0,0,0",Thu Jun 02 19:39:43 +0000 2016,738455070245855232,Dark Sider,RT @AMTQuito: Precaución: Cerrado un carril norte-sur sobre la Av Simón Bolívar y autopista Rumiñahui por accidente de tránsito.
651,"0,0,0,0",Fri May 20 21:11:25 +0000 2016,733767106425163776,Ab. Jaime Pozo Cruz,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
652,"0,0,0,0",Thu May 19 21:22:03 +0000 2016,733407394164662273,Cristian Mosquera,RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. República y Mañosca sentido oriente-occidente.  Acude @BomberosQuito @AMTQuito
653,"0,0,0,0",Thu May 19 19:34:53 +0000 2016,733380423724699652,LUZ DE ESPERANZA,RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. República y Mañosca sentido oriente-occidente.  Acude @BomberosQuito @AMTQuito
654,"0,0,0,0",Fri May 20 22:00:19 +0000 2016,733779411837804544,Cristian Mosquera,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
655,"0,0,0,0",Fri May 20 22:42:01 +0000 2016,733789907777421314,ECU-911 Quito,"ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co/VzSlZXwzR6"
656,"0,0,0,0",Fri May 20 22:30:32 +0000 2016,733787016064847873,AMT Quito,Cerrado el carril izquierdo sur-norte sobre la Mariscal Sucre y Rumihurco por accidente de tránsito. #LluviaEnQuito. https://t.co/ybgX8m2vxM
657,"0,0,0,0",Fri May 20 22:46:32 +0000 2016,733791043850801152,El Thiagueins,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
658,"0,0,0,0",Fri May 20 22:58:15 +0000 2016,733793990814932994,DEVI NARANJO,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
659,"0,0,0,0",Fri May 20 23:26:24 +0000 2016,733801075204067332,Gaby Zambrano,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
660,"0,0,0,0",Sun May 22 03:53:17 +0000 2016,734230627516567553,ECU-911 Quito,Se reporta accidente de tránsito en autop. Gral. Rumiñahui. Existe congestión sentido Quito-Valle. Asiste @AMTQuito https://t.co/p5xiNKhyKY
661,"0,0,0,0",Sun May 22 04:55:30 +0000 2016,734246284765335552,Gaby Linda,RT @ECU911Quito: Se reporta accidente de tránsito en autop. Gral. Rumiñahui. Existe congestión sentido Quito-Valle. Asiste @AMTQuito https:…
662,"0,0,0,0",Sun May 22 05:13:52 +0000 2016,734250906892566528,marthy orquera,RT @ECU911Quito: Se reporta accidente de tránsito en autop. Gral. Rumiñahui. Existe congestión sentido Quito-Valle. Asiste @AMTQuito https:…
663,"0,0,0,0",Sun May 22 05:27:02 +0000 2016,734254219222470656,Marco Nieves,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
664,"0,0,0,0",Sat May 21 03:21:21 +0000 2016,733860202634563584,Diego Castro Barba,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
665,"0,0,0,0",Mon May 30 20:07:11 +0000 2016,737374820451688448,AMT Quito,"Precaución: Accidente de tránsito sobre la Av Simón Bolívar norte-sur sector Universidad Internacional, equipos de ayuda en el lugar."
